height_mm,rainfall_mm_per_h,speed_mm_per_min,time_to_recede_min
482.18,31.26,-4.82,-1.0
198.78,49.32,4.94,40.25
443.86,26.68,-1.26,-1.0
167.52,5.66,-0.08,-1.0
441.58,41.41,-1.11,-1.0
105.29,12.59,0.76,138.47
304.71,38.87,0.25,1201.48
407.78,47.86,-1.84,-1.0
473.92,34.84,-2.6,-1.0
463.68,29.8,-2.81,-1.0
427.85,23.02,-4.45,-1.0
455.28,18.22,0.35,1284.72
179.69,17.65,-1.21,-1.0
213.67,31.82,-2.18,-1.0
215.59,37.56,-0.48,-1.0
250.82,33.93,-1.95,-1.0
257.33,9.92,-0.65,-1.0
317.82,24.7,-0.15,-1.0
163.95,39.58,1.85,88.46
376.5,23.79,-0.54,-1.0
167.03,26.83,-0.13,-1.0
224.12,38.56,-0.17,-1.0
301.34,33.06,-0.4,-1.0
418.58,20.47,-4.82,-1.0
395.79,44.77,-1.1,-1.0
358.21,8.13,-3.77,-1.0
162.31,49.78,3.44,47.22
318.82,5.94,-1.79,-1.0
134.98,0.75,0.37,361.97
250.95,44.5,-1.66,-1.0
265.41,12.25,-1.6,-1.0
115.92,36.48,4.25,27.26
209.6,40.55,1.31,159.44
482.26,42.95,-5.0,-1.0
481.45,49.58,-0.56,-1.0
240.93,14.7,1.38,174.52
117.24,35.51,0.41,288.92
171.64,5.77,0.74,230.8
256.89,20.34,-0.59,-1.0
479.11,42.4,0.17,2856.09
156.48,18.38,-0.76,-1.0
405.41,29.55,-1.84,-1.0
143.47,25.19,-0.08,-1.0
492.5,32.3,-5.0,-1.0
252.65,48.64,2.76,91.51
410.09,2.79,-3.87,-1.0
237.04,28.7,-0.04,-1.0
351.07,43.15,-4.12,-1.0
176.81,24.07,-0.37,-1.0
158.41,3.93,1.05,151.03
475.23,28.03,-3.99,-1.0
467.06,16.6,-1.79,-1.0
454.99,7.75,-2.95,-1.0
350.17,42.45,0.24,1468.91
423.31,26.08,-0.19,-1.0
127.61,46.66,-0.16,-1.0
233.92,40.3,-0.22,-1.0
225.48,34.65,0.02,11069.91
354.26,0.25,-0.61,-1.0
242.38,21.39,-0.4,-1.0
159.4,9.87,0.69,230.59
338.59,45.54,-1.75,-1.0
425.75,8.73,-2.08,-1.0
252.85,14.3,1.42,178.26
152.91,25.84,1.44,106.18
178.68,13.17,1.27,141.23
194.99,10.49,1.13,171.85
219.96,29.95,-0.43,-1.0
357.12,4.45,-1.09,-1.0
340.38,2.91,-3.03,-1.0
378.43,18.61,0.12,3182.99
245.0,36.03,-4.62,-1.0
429.6,27.74,-2.43,-1.0
181.64,21.14,1.89,95.85
287.62,28.29,-2.92,-1.0
420.38,18.27,-1.6,-1.0
172.06,46.81,-0.74,-1.0
143.95,2.75,0.01,19604.0
453.47,33.67,-1.12,-1.0
237.17,44.56,-0.07,-1.0
373.55,40.19,-4.79,-1.0
110.14,9.2,-0.57,-1.0
376.02,14.8,-0.3,-1.0
226.44,35.85,0.41,553.63
122.3,4.21,3.4,35.98
343.93,40.59,1.08,317.06
196.32,35.95,-0.48,-1.0
254.72,36.48,3.21,79.41
132.23,5.01,0.71,185.1
158.87,35.89,-1.03,-1.0
219.19,33.99,-1.14,-1.0
135.9,41.55,-2.74,-1.0
464.33,2.08,-0.23,-1.0
102.42,1.16,3.37,30.41
293.54,18.65,-2.46,-1.0
149.3,7.44,0.17,903.84
223.07,27.92,-0.09,-1.0
470.42,45.87,-4.14,-1.0
164.68,19.57,-2.28,-1.0
486.33,42.25,-3.18,-1.0
182.32,0.01,-0.3,-1.0
396.63,8.43,-2.55,-1.0
318.67,1.52,-0.85,-1.0
453.79,16.41,-0.39,-1.0
321.6,45.41,-1.67,-1.0
313.82,4.85,-0.88,-1.0
178.18,30.32,1.31,136.18
166.49,22.57,1.17,142.75
466.6,46.92,-3.59,-1.0
231.14,6.13,-0.17,-1.0
248.83,10.6,0.33,747.29
403.93,1.48,-3.73,-1.0
235.53,21.7,1.54,152.94
480.82,13.89,-0.66,-1.0
395.17,43.5,-3.04,-1.0
338.97,30.25,-1.1,-1.0
452.36,30.7,-1.56,-1.0
119.84,26.6,-0.02,-1.0
202.83,4.59,0.69,292.18
286.01,22.25,-0.62,-1.0
190.79,49.98,-2.11,-1.0
397.56,41.76,-1.29,-1.0
467.68,44.67,-4.33,-1.0
269.51,41.16,0.71,377.61
236.85,5.15,-1.38,-1.0
484.62,11.37,-3.09,-1.0
277.94,0.16,1.28,217.31
295.62,15.18,-0.21,-1.0
240.66,5.43,-2.03,-1.0
463.82,23.64,-4.16,-1.0
327.58,33.86,-2.17,-1.0
404.87,43.73,-1.46,-1.0
424.72,37.46,-1.71,-1.0
236.74,46.93,-1.63,-1.0
273.48,2.69,-2.49,-1.0
439.39,0.61,-1.97,-1.0
245.3,33.07,-0.73,-1.0
417.57,14.47,1.06,393.91
476.4,12.68,-2.71,-1.0
349.28,16.54,1.23,284.31
396.65,13.49,-3.72,-1.0
422.04,25.57,-4.58,-1.0
438.02,22.01,-4.06,-1.0
258.02,25.62,1.2,214.4
120.51,33.64,3.43,35.14
260.75,19.36,-1.78,-1.0
369.5,12.57,-2.39,-1.0
280.14,8.31,-2.55,-1.0
399.59,17.47,-4.71,-1.0
242.79,37.09,0.65,373.71
353.9,37.84,-1.2,-1.0
174.57,33.35,0.27,646.42
399.75,11.7,-4.1,-1.0
318.28,29.4,1.28,249.21
181.63,28.53,-0.57,-1.0
216.76,24.21,0.63,342.55
399.44,27.5,-4.18,-1.0
293.04,24.59,-1.22,-1.0
186.41,28.27,0.57,325.36
486.91,35.78,-2.38,-1.0
386.05,5.48,-1.63,-1.0
482.85,37.48,-2.09,-1.0
270.84,6.79,-2.4,-1.0
290.04,3.33,-0.6,-1.0
459.18,48.8,-2.42,-1.0
310.02,47.85,-0.75,-1.0
382.91,3.02,-1.72,-1.0
200.87,22.16,-1.92,-1.0
278.69,9.31,-2.76,-1.0
149.38,24.27,-2.82,-1.0
182.39,41.51,1.4,130.06
100.38,47.53,2.24,44.86
115.71,31.71,2.11,54.88
490.91,17.7,-2.45,-1.0
196.94,30.17,-3.17,-1.0
365.32,15.6,-3.19,-1.0
435.64,45.49,-2.1,-1.0
320.26,43.52,-1.0,-1.0
161.26,27.91,0.05,3025.49
391.25,16.24,-1.36,-1.0
340.1,14.67,-1.38,-1.0
392.5,1.67,-1.74,-1.0
407.9,40.79,-3.04,-1.0
490.16,22.52,-1.43,-1.0
329.43,16.26,-1.94,-1.0
236.66,23.56,-2.36,-1.0
359.39,40.94,-2.75,-1.0
127.38,6.23,0.2,625.81
458.96,42.88,-1.1,-1.0
147.75,44.88,0.46,321.85
231.14,47.34,-0.59,-1.0
426.3,19.87,-4.14,-1.0
338.92,10.86,-0.21,-1.0
